"vars","p.value","z","V2_better","site"
"Site1_Local","2.75115315578553e-05","-4.03319721934029",FALSE,1
"Site2_Local","0.797293063290597","0.831991267795364",FALSE,1
"Site3_Local","0.773480561546027","0.750358402569945",FALSE,1
"DAC","0.316576450535032","-0.477293834002724",FALSE,1
"Meta","0.268871688750092","-0.616229020527355",FALSE,1
"SHIR","0.773906843466727","0.751775109109735",FALSE,1
"fedavg","0.000548115186455497","-3.26458894793274",TRUE,1
"Qfedavg","2.08690617978653e-10","-6.24738505123754",FALSE,1
"fedavgM","0.0103468027033887","-2.313528395654",TRUE,1
"coef_fedprox_lr0.01_drop0_mu0","0.891758127807228","1.23593226005205",FALSE,1
"Site1_Local","0.901713427030093","1.29137652711351",FALSE,2
"Site2_Local","0.0115488990023357","-2.27181315443408",TRUE,2
"Site3_Local","0.905049834463533","1.31087401542998",FALSE,2
"DAC","0.0104443824519097","-2.30998896789096",TRUE,2
"Meta","0.403168484387449","-0.245154288769798",FALSE,2
"SHIR","0.57987942233726","0.201585022296226",FALSE,2
"fedavg","0.312399824436002","-0.489059393083114",FALSE,2
"Qfedavg","0.979883357505799","2.05134578211431",FALSE,2
"fedavgM","0.0588707909521216","-1.56432364535774",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.968367358011022","1.85732250830821",FALSE,2
"Site1_Local","0.886682299211678","1.20907143695817",FALSE,3
"Site2_Local","0.94557817054352","1.60341229242043",FALSE,3
"Site3_Local","0.0592313678544241","-1.56125865007425",FALSE,3
"DAC","0.765810801111074","0.725120029299253",FALSE,3
"Meta","0.0994396979626094","-1.28475075479761",FALSE,3
"SHIR","0.75169450987582","0.679831782003066",FALSE,3
"fedavg","0.0390231953879837","-1.76213559364125",TRUE,3
"Qfedavg","0.999732852794984","3.46294660561964",FALSE,3
"fedavgM","0.0239511186502105","-1.97823468712275",TRUE,3
"coef_fedprox_lr0.01_drop0_mu0","0.997483144132656","2.80486846265068",FALSE,3
