"vars","p.value","z","V2_better","site"
"Site1_Local","0.0848456776351986","-1.3731962175342",FALSE,1
"Site2_Local","0.902109616924099","1.29366613925511",FALSE,1
"Site3_Local","0.696959483314669","0.51567555092597",FALSE,1
"Meta","0.551756598249122","0.130100640349629",FALSE,1
"GLORE","0.5","0",FALSE,1
"fedavg","0.231137243005915","-0.735106746312397",FALSE,1
"Qfedavg","0.135570147718198","-1.10044037413445",FALSE,1
"fedavgM","0.258998195237038","-0.646436991402827",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.760279429396988","0.707201701710193",FALSE,1
"Site1_Local","0.986692900878042","2.21713016161512",FALSE,2
"Site2_Local","0.0717150206616092","-1.46313646623543",FALSE,2
"Site3_Local","0.0517838802923396","-1.6277978311245",FALSE,2
"Meta","0.041124466182708","-1.7377837084023",TRUE,2
"GLORE","0.5","0",FALSE,2
"fedavg","0.00460636864916688","-2.6040572257577",TRUE,2
"Qfedavg","0.0305254377183751","-1.87312681399225",TRUE,2
"fedavgM","0.00436471255037615","-2.62247273972088",TRUE,2
"coef_fedprox_lr0.01_drop0_mu0","0.909740402829877","1.33915814672803",FALSE,2
"Site1_Local","0.9940547972433","2.51538027380849",FALSE,3
"Site2_Local","0.59063158692169","0.229169951752818",FALSE,3
"Site3_Local","0.0967123496940922","-1.3005144721711",FALSE,3
"Meta","0.212875939112016","-0.796482095420759",FALSE,3
"GLORE","0.5","0",FALSE,3
"fedavg","0.0431132556985529","-1.71564786967794",TRUE,3
"Qfedavg","0.328166802729861","-0.444980833170139",FALSE,3
"fedavgM","0.0469344260509533","-1.67533331656226",TRUE,3
"coef_fedprox_lr0.01_drop0_mu0","0.582032285055299","0.207095303460382",FALSE,3
