"","x"
"(Intercept)",0.0419454741322462
"X1",-2.06918790369152
"X2",1.01003285004063
"X3",0.768837852540447
"X4",0.398154940511845
"X5",0.19270546095545
"X6",0.115691605404424
"X7",0.00699908139886429
"X8",0.0718764929887525
