"vars","p.value","z","V2_better","site"
"Site1_Local","9.17231729860942e-07","-4.77085414341978",FALSE,1
"Site2_Local","0.154841079181223","-1.01588918742431",FALSE,1
"Site3_Local","0.38462644052165","-0.293352300494332",FALSE,1
"DAC","0.0728439169256742","-1.45493291710282",FALSE,1
"Meta","7.01781072536948e-06","-4.3433031954405",FALSE,1
"SHIR","0.572743324084307","0.183362813306978",FALSE,1
"fedavg","9.24010457470083e-06","-4.28250365987504",FALSE,1
"Qfedavg","3.68007997230678e-10","-6.15814576010083",FALSE,1
"fedavgM","1.29212959612625e-05","-4.20731227695492",FALSE,1
"coef_fedprox_lr0.01_drop0_mu0","0.96024255881693","1.75350779688897",FALSE,1
"Site1_Local","0.996936659774923","2.74092331612638",FALSE,2
"Site2_Local","3.80054141804826e-08","-5.37635032922204",FALSE,2
"Site3_Local","0.711658880118807","0.558237466594527",FALSE,2
"DAC","0.0680751685337231","-1.49028111062321",FALSE,2
"Meta","7.08323197690572e-06","-4.34126515664531",FALSE,2
"SHIR","0.969277145182262","1.87027449364331",FALSE,2
"fedavg","0.312397468394995","-0.489066049041004",FALSE,2
"Qfedavg","0.815353192858392","0.897797318947251",FALSE,2
"fedavgM","0.274661094867887","-0.598776118450623",FALSE,2
"coef_fedprox_lr0.01_drop0_mu0","0.989487032637672","2.30751845309925",FALSE,2
"Site1_Local","0.999999973311269","5.4396763090242",FALSE,3
"Site2_Local","0.962408570087539","1.77934718353818",FALSE,3
"Site3_Local","0.000778308092825571","-3.16391618101358",TRUE,3
"DAC","0.253805875049131","-0.662561007484002",FALSE,3
"Meta","0.290124297044513","-0.553021637217128",FALSE,3
"SHIR","0.998472117723098","2.96207186190442",FALSE,3
"fedavg","0.218904307861858","-0.775899012516325",FALSE,3
"Qfedavg","0.998904601808001","3.06306886364178",FALSE,3
"fedavgM","0.203254119740542","-0.830054024506699",FALSE,3
"coef_fedprox_lr0.01_drop0_mu0","0.997873588295522","2.8587734864967",FALSE,3
