"Central","Site1_Local","Site2_Local","Site3_Local","GLORE","fedavg","Qfedavg","fedavgM","fedprox_mu0","Site_index"
0.874864718614719,0.89091810966811,0.873286435786436,0.875811688311688,0.874864718614719,0.875541125541126,0.877389971139971,0.875541125541126,0.874954906204906,1
0.896826690258894,0.887397560067052,0.899620506612032,0.896454181411809,0.896826690258894,0.89753678524865,0.897944216800149,0.89753678524865,0.896698640342708,2
0.901594576369828,0.893091474794278,0.901854789744795,0.904806672654372,0.901594576369828,0.902685793748723,0.903018754948951,0.902685793748723,0.901446282726029,3
